"","SiteSubsitePlot","SiteSubsite","LAT","LONG","YEAR","value_mean5yr"
"2214","BYLOT:MESPOLYGON:74_1","BYLOT:MESPOLYGON",73.1682958,-79.9044525,2008,6.90333496093752
"2215","BYLOT:MESPOLYGON:74_2","BYLOT:MESPOLYGON",73.1682958,-79.9044525,2002,6.47000000000001
"2216","BYLOT:MESPOLYGON:74_2","BYLOT:MESPOLYGON",73.1682958,-79.9044525,2008,6.90333496093752
"2217","BYLOT:MESPOLYGON:75_1","BYLOT:MESPOLYGON",73.1682958,-79.9044525,2002,6.47000000000001
"2218","BYLOT:MESPOLYGON:75_1","BYLOT:MESPOLYGON",73.1682958,-79.9044525,2008,6.90333496093752
"2219","BYLOT:MESPOLYGON:75_2","BYLOT:MESPOLYGON",73.1682958,-79.9044525,2002,6.47000000000001
"2220","BYLOT:MESPOLYGON:75_2","BYLOT:MESPOLYGON",73.1682958,-79.9044525,2008,6.90333496093752
"2221","BYLOT:MESPRAIRIE:52_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2222","BYLOT:MESPRAIRIE:52_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2223","BYLOT:MESPRAIRIE:52_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2224","BYLOT:MESPRAIRIE:52_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2225","BYLOT:MESPRAIRIE:53_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2226","BYLOT:MESPRAIRIE:53_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2227","BYLOT:MESPRAIRIE:53_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2228","BYLOT:MESPRAIRIE:53_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2229","BYLOT:MESPRAIRIE:54_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2230","BYLOT:MESPRAIRIE:54_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2231","BYLOT:MESPRAIRIE:54_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2232","BYLOT:MESPRAIRIE:54_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2233","BYLOT:MESPRAIRIE:55_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2234","BYLOT:MESPRAIRIE:55_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2235","BYLOT:MESPRAIRIE:55_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2236","BYLOT:MESPRAIRIE:55_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2237","BYLOT:MESPRAIRIE:56_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2238","BYLOT:MESPRAIRIE:56_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2239","BYLOT:MESPRAIRIE:56_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2240","BYLOT:MESPRAIRIE:56_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2241","BYLOT:MESPRAIRIE:57_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2242","BYLOT:MESPRAIRIE:57_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2243","BYLOT:MESPRAIRIE:57_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2244","BYLOT:MESPRAIRIE:57_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2245","BYLOT:MESPRAIRIE:58_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2246","BYLOT:MESPRAIRIE:58_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2247","BYLOT:MESPRAIRIE:58_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2248","BYLOT:MESPRAIRIE:58_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2249","BYLOT:MESPRAIRIE:59_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2250","BYLOT:MESPRAIRIE:59_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2251","BYLOT:MESPRAIRIE:59_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2252","BYLOT:MESPRAIRIE:59_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2253","BYLOT:MESPRAIRIE:60_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2254","BYLOT:MESPRAIRIE:60_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2255","BYLOT:MESPRAIRIE:60_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2256","BYLOT:MESPRAIRIE:60_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2257","BYLOT:MESPRAIRIE:61_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2258","BYLOT:MESPRAIRIE:61_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2259","BYLOT:MESPRAIRIE:61_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2260","BYLOT:MESPRAIRIE:61_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2261","BYLOT:MESPRAIRIE:62_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2262","BYLOT:MESPRAIRIE:62_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2263","BYLOT:MESPRAIRIE:62_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2264","BYLOT:MESPRAIRIE:62_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2265","BYLOT:MESPRAIRIE:63_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2266","BYLOT:MESPRAIRIE:63_1","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2267","BYLOT:MESPRAIRIE:63_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2002,6.19000000000001
"2268","BYLOT:MESPRAIRIE:63_2","BYLOT:MESPRAIRIE",73.1399267,-79.9843858,2008,6.63666503906253
"2269","DALSMYNNI:AG4:31","DALSMYNNI:AG4",65.78468,-19.30559,2005,11.37
"2270","DALSMYNNI:AG4:32","DALSMYNNI:AG4",65.78468,-19.30559,2005,11.37
"2271","DALSMYNNI:AG4:33","DALSMYNNI:AG4",65.78468,-19.30559,2005,11.37
"2272","DALSMYNNI:AG4:34","DALSMYNNI:AG4",65.78468,-19.30559,2005,11.37
"2273","DALSMYNNI:AG4:35","DALSMYNNI:AG4",65.78468,-19.30559,2005,11.37
"2274","DALSMYNNI:AG4:36","DALSMYNNI:AG4",65.78468,-19.30559,2005,11.37
"2275","DALSMYNNI:AG4:37","DALSMYNNI:AG4",65.78468,-19.30559,2005,11.37
"2276","DALSMYNNI:AG4:38","DALSMYNNI:AG4",65.78468,-19.30559,2005,11.37
"2277","DALSMYNNI:AG4:39","DALSMYNNI:AG4",65.78468,-19.30559,2005,11.37
"2278","DALSMYNNI:AG4:40","DALSMYNNI:AG4",65.78468,-19.30559,2005,11.37
"2279","DALSMYNNI:KD24:231","DALSMYNNI:KD24",65.77321,-19.02952,2005,10.103330078125
"2280","DALSMYNNI:KD24:232","DALSMYNNI:KD24",65.77321,-19.02952,2005,10.103330078125
"2281","DALSMYNNI:KD24:233","DALSMYNNI:KD24",65.77321,-19.02952,2005,10.103330078125
"2282","DALSMYNNI:KD24:234","DALSMYNNI:KD24",65.77321,-19.02952,2005,10.103330078125
"2283","DALSMYNNI:KD24:235","DALSMYNNI:KD24",65.77321,-19.02952,2005,10.103330078125
"2284","DALSMYNNI:KD24:236","DALSMYNNI:KD24",65.77321,-19.02952,2005,10.103330078125
"2285","DALSMYNNI:KD24:237","DALSMYNNI:KD24",65.77321,-19.02952,2005,10.103330078125
"2286","DALSMYNNI:KD24:238","DALSMYNNI:KD24",65.77321,-19.02952,2005,10.103330078125
"2287","DALSMYNNI:KD24:239","DALSMYNNI:KD24",65.77321,-19.02952,2005,10.103330078125
"2288","DALSMYNNI:KD24:240","DALSMYNNI:KD24",65.77321,-19.02952,2005,10.103330078125
"2289","DALSMYNNI:KD25:241","DALSMYNNI:KD25",65.77286,-19.04222,2015,9.56110839843751
"2290","DALSMYNNI:KD25:242","DALSMYNNI:KD25",65.77286,-19.04222,2015,9.56110839843751
"2291","DALSMYNNI:KD25:243","DALSMYNNI:KD25",65.77286,-19.04222,2015,9.56110839843751
"2292","DALSMYNNI:KD25:244","DALSMYNNI:KD25",65.77286,-19.04222,2015,9.56110839843751
"2293","DALSMYNNI:KD25:245","DALSMYNNI:KD25",65.77286,-19.04222,2015,9.56110839843751
"2294","DALSMYNNI:KD25:246","DALSMYNNI:KD25",65.77286,-19.04222,2015,9.56110839843751
"2295","DALSMYNNI:KD25:247","DALSMYNNI:KD25",65.77286,-19.04222,2015,9.56110839843751
"2296","DALSMYNNI:KD25:248","DALSMYNNI:KD25",65.77286,-19.04222,2015,9.56110839843751
"2297","DALSMYNNI:KD25:249","DALSMYNNI:KD25",65.77286,-19.04222,2015,9.56110839843751
"2298","DALSMYNNI:KD25:250","DALSMYNNI:KD25",65.77286,-19.04222,2015,9.56110839843751
"2299","DALSMYNNI:KK5:41","DALSMYNNI:KK5",65.80262,-19.36136,2005,11.55
"2300","DALSMYNNI:KK5:42","DALSMYNNI:KK5",65.80262,-19.36136,2005,11.55
"2301","DALSMYNNI:KK5:43","DALSMYNNI:KK5",65.80262,-19.36136,2005,11.55
"2302","DALSMYNNI:KK5:44","DALSMYNNI:KK5",65.80262,-19.36136,2005,11.55
"2303","DALSMYNNI:KK5:45","DALSMYNNI:KK5",65.80262,-19.36136,2005,11.55
"2304","DALSMYNNI:KK5:46","DALSMYNNI:KK5",65.80262,-19.36136,2005,11.55
"2305","DALSMYNNI:KK5:47","DALSMYNNI:KK5",65.80262,-19.36136,2005,11.55
"2306","DALSMYNNI:KK5:48","DALSMYNNI:KK5",65.80262,-19.36136,2005,11.55
"2307","DALSMYNNI:KK5:49","DALSMYNNI:KK5",65.80262,-19.36136,2005,11.55
"2308","DALSMYNNI:KK5:50","DALSMYNNI:KK5",65.80262,-19.36136,2005,11.55
"2309","DARING:DARINGOTCB:B1","DARING:DARINGOTCB",64.86666667,-111.5666667,2008,10.69
"2310","DARING:DARINGOTCB:B2","DARING:DARINGOTCB",64.86666667,-111.5666667,2008,10.69
"2311","DARING:DARINGOTCB:B3","DARING:DARINGOTCB",64.86666667,-111.5666667,2008,10.69
"2312","DARING:DARINGOTCB:B4","DARING:DARINGOTCB",64.86666667,-111.5666667,2008,10.69
"2313","DARING:DARINGOTCF:F2","DARING:DARINGOTCF",64.86666667,-111.5666667,2008,10.69
"2314","DARING:DARINGOTCF:F3","DARING:DARINGOTCF",64.86666667,-111.5666667,2008,10.69
"2315","DARING:DARINGOTCF:F4","DARING:DARINGOTCF",64.86666667,-111.5666667,2008,10.69
"2316","DISKO:DISTURBANCE:A1.6","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2317","DISKO:DISTURBANCE:A1.6","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2318","DISKO:DISTURBANCE:A1.6","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2319","DISKO:DISTURBANCE:A2.2","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2320","DISKO:DISTURBANCE:A2.2","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2321","DISKO:DISTURBANCE:A2.2","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2322","DISKO:DISTURBANCE:A3.3","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2323","DISKO:DISTURBANCE:A3.3","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2324","DISKO:DISTURBANCE:A3.3","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2325","DISKO:DISTURBANCE:A4.3","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2326","DISKO:DISTURBANCE:A4.3","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2327","DISKO:DISTURBANCE:A4.3","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2328","DISKO:DISTURBANCE:A5.1","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2329","DISKO:DISTURBANCE:A5.1","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2330","DISKO:DISTURBANCE:A5.1","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2331","DISKO:DISTURBANCE:A6.1","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2332","DISKO:DISTURBANCE:A6.1","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2333","DISKO:DISTURBANCE:A6.1","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2334","DISKO:DISTURBANCE:B1.2","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2335","DISKO:DISTURBANCE:B1.2","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2336","DISKO:DISTURBANCE:B1.2","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2337","DISKO:DISTURBANCE:B2.2","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2338","DISKO:DISTURBANCE:B2.2","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2339","DISKO:DISTURBANCE:B2.2","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2340","DISKO:DISTURBANCE:B3.4","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2341","DISKO:DISTURBANCE:B3.4","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2342","DISKO:DISTURBANCE:B3.4","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2343","DISKO:DISTURBANCE:B4.5","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2344","DISKO:DISTURBANCE:B4.5","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2345","DISKO:DISTURBANCE:B4.5","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2346","DISKO:DISTURBANCE:B5.2","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2347","DISKO:DISTURBANCE:B5.2","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2348","DISKO:DISTURBANCE:B5.2","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2349","DISKO:DISTURBANCE:B6.5","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2350","DISKO:DISTURBANCE:B6.5","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2351","DISKO:DISTURBANCE:B6.5","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2352","DISKO:DISTURBANCE:C1.3","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2353","DISKO:DISTURBANCE:C1.3","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2354","DISKO:DISTURBANCE:C1.3","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2355","DISKO:DISTURBANCE:C4.3","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2356","DISKO:DISTURBANCE:C4.3","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2357","DISKO:DISTURBANCE:C4.3","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2358","DISKO:DISTURBANCE:C5.3","DISKO:DISTURBANCE",69.27,-53.45,1991,6.09666992187501
"2359","DISKO:DISTURBANCE:C5.3","DISKO:DISTURBANCE",69.27,-53.45,1994,5.81666992187502
"2360","DISKO:DISTURBANCE:C5.3","DISKO:DISTURBANCE",69.27,-53.45,2002,7.37666503906253
"2361","DISKO:DRYHEATH_FLUX:1_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2013,8.35666503906252
"2362","DISKO:DRYHEATH_FLUX:1_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2014,8.40833129882814
"2363","DISKO:DRYHEATH_FLUX:2_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2013,8.35666503906252
"2364","DISKO:DRYHEATH_FLUX:2_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2014,8.40833129882814
"2365","DISKO:DRYHEATH_FLUX:3_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2013,8.35666503906252
"2366","DISKO:DRYHEATH_FLUX:3_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2014,8.40833129882814
"2367","DISKO:DRYHEATH_FLUX:4_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2013,8.35666503906252
"2368","DISKO:DRYHEATH_FLUX:4_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2014,8.40833129882814
"2369","DISKO:DRYHEATH_FLUX:5_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2013,8.35666503906252
"2370","DISKO:DRYHEATH_FLUX:5_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2014,8.40833129882814
"2371","DISKO:DRYHEATH_FLUX:6_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2013,8.35666503906252
"2372","DISKO:DRYHEATH_FLUX:6_CTL","DISKO:DRYHEATH_FLUX",69.27,-53.45,2014,8.40833129882814
"2373","DISKO:WETFEN_FLUX:10_CTL","DISKO:WETFEN_FLUX",69.43,-53.78,2014,9.25833740234376
"2374","DISKO:WETFEN_FLUX:11_CTL","DISKO:WETFEN_FLUX",69.43,-53.78,2014,9.25833740234376
"2375","DISKO:WETFEN_FLUX:12_CTL","DISKO:WETFEN_FLUX",69.43,-53.78,2014,9.25833740234376
"2376","DISKO:WETFEN_FLUX:7_CTL","DISKO:WETFEN_FLUX",69.43,-53.78,2014,9.25833740234376
"2377","DISKO:WETFEN_FLUX:8_CTL","DISKO:WETFEN_FLUX",69.43,-53.78,2014,9.25833740234376
"2378","DISKO:WETFEN_FLUX:9_CTL","DISKO:WETFEN_FLUX",69.43,-53.78,2014,9.25833740234376
"2379","ENDALEN:BIS-H:BIS-H1","ENDALEN:BIS-H",78.18557,15.74496,2003,4.02333007812502
"2380","ENDALEN:BIS-H:BIS-H1","ENDALEN:BIS-H",78.18557,15.74496,2009,4.60333496093753
"2381","ENDALEN:BIS-H:BIS-H2","ENDALEN:BIS-H",78.18557,15.74496,2003,4.02333007812502
"2382","ENDALEN:BIS-H:BIS-H2","ENDALEN:BIS-H",78.18557,15.74496,2009,4.60333496093753
"2383","ENDALEN:BIS-H:BIS-H3","ENDALEN:BIS-H",78.18557,15.74496,2003,4.02333007812502
"2384","ENDALEN:BIS-H:BIS-H3","ENDALEN:BIS-H",78.18557,15.74496,2009,4.60333496093753
"2385","ENDALEN:BIS-H:BIS-H4","ENDALEN:BIS-H",78.18557,15.74496,2003,4.02333007812502
"2386","ENDALEN:BIS-H:BIS-H4","ENDALEN:BIS-H",78.18557,15.74496,2009,4.60333496093753
"2387","ENDALEN:BIS-H:BIS-H5","ENDALEN:BIS-H",78.18557,15.74496,2003,4.02333007812502
"2388","ENDALEN:BIS-H:BIS-H5","ENDALEN:BIS-H",78.18557,15.74496,2009,4.60333496093753
"2389","ENDALEN:BIS-L:BIS-L10","ENDALEN:BIS-L",78.18557,15.74496,2003,4.02333007812502
"2390","ENDALEN:BIS-L:BIS-L10","ENDALEN:BIS-L",78.18557,15.74496,2009,4.60333496093753
"2391","ENDALEN:BIS-L:BIS-L10","ENDALEN:BIS-L",78.18557,15.74496,2015,4.77221679687502
"2392","ENDALEN:BIS-L:BIS-L2","ENDALEN:BIS-L",78.18557,15.74496,2003,4.02333007812502
"2393","ENDALEN:BIS-L:BIS-L2","ENDALEN:BIS-L",78.18557,15.74496,2009,4.60333496093753
"2394","ENDALEN:BIS-L:BIS-L2","ENDALEN:BIS-L",78.18557,15.74496,2015,4.77221679687502
"2395","ENDALEN:BIS-L:BIS-L3","ENDALEN:BIS-L",78.18557,15.74496,2003,4.02333007812502
"2396","ENDALEN:BIS-L:BIS-L3","ENDALEN:BIS-L",78.18557,15.74496,2009,4.60333496093753
"2397","ENDALEN:BIS-L:BIS-L3","ENDALEN:BIS-L",78.18557,15.74496,2015,4.77221679687502
"2398","ENDALEN:BIS-L:BIS-L6","ENDALEN:BIS-L",78.18557,15.74496,2003,4.02333007812502
"2399","ENDALEN:BIS-L:BIS-L6","ENDALEN:BIS-L",78.18557,15.74496,2009,4.60333496093753
"2400","ENDALEN:BIS-L:BIS-L6","ENDALEN:BIS-L",78.18557,15.74496,2015,4.77221679687502
"2401","ENDALEN:BIS-L:BIS-L8","ENDALEN:BIS-L",78.18557,15.74496,2003,4.02333007812502
"2402","ENDALEN:BIS-L:BIS-L8","ENDALEN:BIS-L",78.18557,15.74496,2009,4.60333496093753
"2403","ENDALEN:BIS-L:BIS-L8","ENDALEN:BIS-L",78.18557,15.74496,2015,4.77221679687502
"2404","ENDALEN:CAS-H:CAS-H1","ENDALEN:CAS-H",78.18557,15.74496,2003,4.02333007812502
"2405","ENDALEN:CAS-H:CAS-H1","ENDALEN:CAS-H",78.18557,15.74496,2009,4.60333496093753
"2406","ENDALEN:CAS-H:CAS-H2","ENDALEN:CAS-H",78.18557,15.74496,2003,4.02333007812502
"2407","ENDALEN:CAS-H:CAS-H2","ENDALEN:CAS-H",78.18557,15.74496,2009,4.60333496093753
"2408","ENDALEN:CAS-H:CAS-H3","ENDALEN:CAS-H",78.18557,15.74496,2003,4.02333007812502
"2409","ENDALEN:CAS-H:CAS-H3","ENDALEN:CAS-H",78.18557,15.74496,2009,4.60333496093753
"2410","ENDALEN:CAS-H:CAS-H4","ENDALEN:CAS-H",78.18557,15.74496,2003,4.02333007812502
"2411","ENDALEN:CAS-H:CAS-H4","ENDALEN:CAS-H",78.18557,15.74496,2009,4.60333496093753
"2412","ENDALEN:CAS-H:CAS-H5","ENDALEN:CAS-H",78.18557,15.74496,2003,4.02333007812502
"2413","ENDALEN:CAS-H:CAS-H5","ENDALEN:CAS-H",78.18557,15.74496,2009,4.60333496093753
"2414","ENDALEN:CAS-L:CAS-L1","ENDALEN:CAS-L",78.18557,15.74496,2003,4.02333007812502
"2415","ENDALEN:CAS-L:CAS-L1","ENDALEN:CAS-L",78.18557,15.74496,2009,4.60333496093753
"2416","ENDALEN:CAS-L:CAS-L1","ENDALEN:CAS-L",78.18557,15.74496,2015,4.77221679687502
"2417","ENDALEN:CAS-L:CAS-L10","ENDALEN:CAS-L",78.18557,15.74496,2003,4.02333007812502
"2418","ENDALEN:CAS-L:CAS-L10","ENDALEN:CAS-L",78.18557,15.74496,2009,4.60333496093753
"2419","ENDALEN:CAS-L:CAS-L10","ENDALEN:CAS-L",78.18557,15.74496,2015,4.77221679687502
"2420","ENDALEN:CAS-L:CAS-L3","ENDALEN:CAS-L",78.18557,15.74496,2003,4.02333007812502
"2421","ENDALEN:CAS-L:CAS-L3","ENDALEN:CAS-L",78.18557,15.74496,2009,4.60333496093753
"2422","ENDALEN:CAS-L:CAS-L3","ENDALEN:CAS-L",78.18557,15.74496,2015,4.77221679687502
"2423","ENDALEN:CAS-L:CAS-L7","ENDALEN:CAS-L",78.18557,15.74496,2003,4.02333007812502
"2424","ENDALEN:CAS-L:CAS-L7","ENDALEN:CAS-L",78.18557,15.74496,2009,4.60333496093753
"2425","ENDALEN:CAS-L:CAS-L7","ENDALEN:CAS-L",78.18557,15.74496,2015,4.77221679687502
"2426","ENDALEN:CAS-L:CAS-L9","ENDALEN:CAS-L",78.18557,15.74496,2003,4.02333007812502
"2427","ENDALEN:CAS-L:CAS-L9","ENDALEN:CAS-L",78.18557,15.74496,2009,4.60333496093753
"2428","ENDALEN:CAS-L:CAS-L9","ENDALEN:CAS-L",78.18557,15.74496,2015,4.77221679687502
"2429","ENDALEN:DRY-H:DRY-H1","ENDALEN:DRY-H",78.18557,15.74496,2003,4.02333007812502
"2430","ENDALEN:DRY-H:DRY-H1","ENDALEN:DRY-H",78.18557,15.74496,2009,4.60333496093753
"2431","ENDALEN:DRY-H:DRY-H2","ENDALEN:DRY-H",78.18557,15.74496,2003,4.02333007812502
"2432","ENDALEN:DRY-H:DRY-H2","ENDALEN:DRY-H",78.18557,15.74496,2009,4.60333496093753
"2433","ENDALEN:DRY-H:DRY-H3","ENDALEN:DRY-H",78.18557,15.74496,2003,4.02333007812502
"2434","ENDALEN:DRY-H:DRY-H3","ENDALEN:DRY-H",78.18557,15.74496,2009,4.60333496093753
"2435","ENDALEN:DRY-H:DRY-H4","ENDALEN:DRY-H",78.18557,15.74496,2003,4.02333007812502
"2436","ENDALEN:DRY-H:DRY-H4","ENDALEN:DRY-H",78.18557,15.74496,2009,4.60333496093753
"2437","ENDALEN:DRY-H:DRY-H5","ENDALEN:DRY-H",78.18557,15.74496,2003,4.02333007812502
"2438","ENDALEN:DRY-H:DRY-H5","ENDALEN:DRY-H",78.18557,15.74496,2009,4.60333496093753
"2439","ENDALEN:DRY-L:DRY-L1","ENDALEN:DRY-L",78.18557,15.74496,2003,4.02333007812502
"2440","ENDALEN:DRY-L:DRY-L1","ENDALEN:DRY-L",78.18557,15.74496,2009,4.60333496093753
"2441","ENDALEN:DRY-L:DRY-L1","ENDALEN:DRY-L",78.18557,15.74496,2015,4.77221679687502
"2442","ENDALEN:DRY-L:DRY-L2","ENDALEN:DRY-L",78.18557,15.74496,2003,4.02333007812502
"2443","ENDALEN:DRY-L:DRY-L2","ENDALEN:DRY-L",78.18557,15.74496,2009,4.60333496093753
"2444","ENDALEN:DRY-L:DRY-L2","ENDALEN:DRY-L",78.18557,15.74496,2015,4.77221679687502
"2445","ENDALEN:DRY-L:DRY-L5","ENDALEN:DRY-L",78.18557,15.74496,2003,4.02333007812502
"2446","ENDALEN:DRY-L:DRY-L5","ENDALEN:DRY-L",78.18557,15.74496,2009,4.60333496093753
"2447","ENDALEN:DRY-L:DRY-L5","ENDALEN:DRY-L",78.18557,15.74496,2015,4.77221679687502
"2448","ENDALEN:DRY-L:DRY-L7","ENDALEN:DRY-L",78.18557,15.74496,2003,4.02333007812502
"2449","ENDALEN:DRY-L:DRY-L7","ENDALEN:DRY-L",78.18557,15.74496,2009,4.60333496093753
"2450","ENDALEN:DRY-L:DRY-L7","ENDALEN:DRY-L",78.18557,15.74496,2015,4.77221679687502
"2451","ENDALEN:DRY-L:DRY-L8","ENDALEN:DRY-L",78.18557,15.74496,2003,4.02333007812502
