"","SiteSubsitePlot","ShrubChange","GramChange","ForbChange","ShrubTrend","GramTrend","ForbTrend"
"671","ENDALEN:DRY-L:DRY-L7",0.969916159789591,1.49597238204833,-2.46588854183791,"Increase","Increase","Decrease"
"672","ENDALEN:DRY-L:DRY-L8",1.05988341282458,-17.8325384207737,16.7726550079491,"Increase","Decrease","Increase"
"673","FURI:FURI4:FURI4_T1",10.7167538106476,-10.7167538106476,NA,"Increase","Decrease",NA
"674","FURI:FURI4:FURI4_T10",0.500471031559115,-0.500471031559115,NA,"Increase","Decrease",NA
"675","FURI:FURI4:FURI4_T11",-0.0413985171803688,0.0413985171803848,NA,"Decrease","Increase",NA
"676","FURI:FURI4:FURI4_T12",2.89136479418225,-2.89136479418227,NA,"Increase","Decrease",NA
"677","FURI:FURI4:FURI4_T13",-24.3274264669452,23.9963006391307,0.33112582781457,"Decrease","Increase","Increase"
"678","FURI:FURI4:FURI4_T14",19.6030775173835,-19.6030775173835,NA,"Increase","Decrease",NA
"679","FURI:FURI4:FURI4_T15",-6.837951753206,6.83795175320599,NA,"Decrease","Increase",NA
"680","FURI:FURI4:FURI4_T16",11.0651023694502,-11.0651023694502,NA,"Increase","Decrease",NA
"681","FURI:FURI4:FURI4_T17",-4.12344664681113,4.12344664681113,NA,"Decrease","Increase",NA
"682","FURI:FURI4:FURI4_T18",-19.1346871913469,19.1346871913469,NA,"Decrease","Increase",NA
"683","FURI:FURI4:FURI4_T19",26.520014192175,-26.520014192175,NA,"Increase","Decrease",NA
"684","FURI:FURI4:FURI4_T2",-5.68636684718624,5.68636684718625,NA,"Decrease","Increase",NA
"685","FURI:FURI4:FURI4_T20",65.154711673699,-65.154711673699,NA,"Increase","Decrease",NA
"686","FURI:FURI4:FURI4_T3",-45.5400455400455,45.5400455400455,NA,"Decrease","Increase",NA
"687","FURI:FURI4:FURI4_T4",2.78556456297194,-2.78556456297194,NA,"Increase","Decrease",NA
"688","FURI:FURI4:FURI4_T5",-11.0497237569061,11.0497237569061,NA,"Decrease","Increase",NA
"689","FURI:FURI4:FURI4_T6",-5.30829156350022,5.30829156350021,NA,"Decrease","Increase",NA
"690","FURI:FURI4:FURI4_T7",95.715004344446,-95.715004344446,NA,"Increase","Decrease",NA
"691","FURI:FURI4:FURI4_T8",0.0173189537908627,-0.0173189537908664,NA,"Increase","Decrease",NA
"692","FURI:FURI4:FURI4_T9",0.806993079227354,-0.806993079227352,NA,"Increase","Decrease",NA
"693","FURI:FURI5:FURI5_T1",6.99241536415471,-6.81728401564331,-0.175131348511384,"Increase","Decrease","Decrease"
"694","FURI:FURI5:FURI5_T10",-12.9703599745703,12.9703599745703,NA,"Decrease","Increase",NA
"695","FURI:FURI5:FURI5_T11",13.2372704195909,-13.2372704195909,NA,"Increase","Decrease",NA
"696","FURI:FURI5:FURI5_T12",2.48896885575977,-2.48896885575976,NA,"Increase","Decrease",NA
"697","FURI:FURI5:FURI5_T13",-2.14059159297408,2.14059159297409,NA,"Decrease","Increase",NA
"698","FURI:FURI5:FURI5_T14",20.5025474202885,-20.5025474202885,NA,"Increase","Decrease",NA
"699","FURI:FURI5:FURI5_T15",-6.38658644700941,6.38658644700941,NA,"Decrease","Increase",NA
"700","FURI:FURI5:FURI5_T16",6.03496897913142,-6.03496897913142,NA,"Increase","Decrease",NA
"701","FURI:FURI5:FURI5_T17",0.390804597701162,-0.390804597701149,NA,"Increase","Decrease",NA
"702","FURI:FURI5:FURI5_T18",6.44769138146621,-6.44769138146622,NA,"Increase","Decrease",NA
"703","FURI:FURI5:FURI5_T19",0.180235007724349,-0.180235007724357,NA,"Increase","Decrease",NA
"704","FURI:FURI5:FURI5_T2",-15.7383111347306,15.7383111347306,NA,"Decrease","Increase",NA
"705","FURI:FURI5:FURI5_T20",-8.34872268390272,8.34872268390274,NA,"Decrease","Increase",NA
"706","FURI:FURI5:FURI5_T3",4.09378916985776,-4.09378916985775,NA,"Increase","Decrease",NA
"707","FURI:FURI5:FURI5_T4",18.936170212766,-18.936170212766,NA,"Increase","Decrease",NA
"708","FURI:FURI5:FURI5_T5",12.8267973856209,-12.8267973856209,NA,"Increase","Decrease",NA
"709","FURI:FURI5:FURI5_T6",2.57088478851209,-2.57088478851208,NA,"Increase","Decrease",NA
"710","FURI:FURI5:FURI5_T7",-0.207900207900238,0.207900207900208,NA,"Decrease","Increase",NA
"711","FURI:FURI5:FURI5_T8",17.6466031450926,-17.6466031450926,NA,"Increase","Decrease",NA
"712","FURI:FURI5:FURI5_T9",11.070110701107,-11.070110701107,NA,"Increase","Decrease",NA
"713","FURI:FURI6:FURI6_T1",0.058622231015562,-0.0586222310155569,NA,"Increase","Decrease",NA
"714","FURI:FURI6:FURI6_T10",0.186366889312978,-0.186366889312977,NA,"Increase","Decrease",NA
"715","FURI:FURI6:FURI6_T11",0.13997662390382,-0.139976623903808,NA,"Increase","Decrease",NA
"716","FURI:FURI6:FURI6_T12",0.084285079580809,-0.084285079580796,NA,"Increase","Decrease",NA
"717","FURI:FURI6:FURI6_T13",0.754058022780484,-0.75405802278049,NA,"Increase","Decrease",NA
"718","FURI:FURI6:FURI6_T14",-7.09219858156028,7.09219858156028,NA,"Decrease","Increase",NA
"719","FURI:FURI6:FURI6_T15",0.337253838592673,-0.337253838592686,NA,"Increase","Decrease",NA
"720","FURI:FURI6:FURI6_T16",-1.58061116965227,1.58061116965227,NA,"Decrease","Increase",NA
"721","FURI:FURI6:FURI6_T17",0.0260347737795001,-0.0260347737795115,NA,"Increase","Decrease",NA
"722","FURI:FURI6:FURI6_T18",0.0728701107625795,-0.0728701107625683,NA,"Increase","Decrease",NA
"723","FURI:FURI6:FURI6_T19",-4.36362424161611,4.36362424161611,NA,"Decrease","Increase",NA
"724","FURI:FURI6:FURI6_T2",8.23034672159288,-8.23034672159286,NA,"Increase","Decrease",NA
"725","FURI:FURI6:FURI6_T20",-2.42541910596391,2.42541910596392,NA,"Decrease","Increase",NA
"726","FURI:FURI6:FURI6_T3",-8.1991402808887,8.1991402808887,NA,"Decrease","Increase",NA
"727","FURI:FURI6:FURI6_T4",-1.73653632557742,1.73653632557742,NA,"Decrease","Increase",NA
"728","FURI:FURI6:FURI6_T5",-2.68874172185431,2.6887417218543,NA,"Decrease","Increase",NA
"729","FURI:FURI6:FURI6_T6",3.6980056980057,-3.6980056980057,NA,"Increase","Decrease",NA
"730","FURI:FURI6:FURI6_T7",-8.4949215143121,8.49492151431209,NA,"Decrease","Increase",NA
"731","FURI:FURI6:FURI6_T8",-5.96787112179052,5.96787112179051,NA,"Decrease","Increase",NA
"732","FURI:FURI6:FURI6_T9",0.202016801063962,-0.202016801063955,NA,"Increase","Decrease",NA
"733","KANGER:DOPEY:B_GRAZED",0.641025641025621,-2.88461538461538,2.24358974358974,"Increase","Decrease","Increase"
"734","KANGER:SNEEZY:A_GRAZED",-4.2063492063492,3.0952380952381,1.11111111111111,"Decrease","Increase","Increase"
"735","KANGER:SNEEZY:G_GRAZED",3.44322344322345,-3.44322344322344,NA,"Increase","Decrease",NA
"736","KILPISJARVI:KILPISJARVI:C1",-2.45751633986927,2.45751633986928,NA,"Decrease","Increase",NA
"737","KILPISJARVI:KILPISJARVI:C2",4.20711974110033,-3.88349514563107,-0.323624595469256,"Increase","Decrease","Decrease"
"738","KILPISJARVI:KILPISJARVI:C3",-0.840255437653042,1.12354155663322,-0.28328611898017,"Decrease","Increase","Decrease"
"739","KILPISJARVI:KILPISJARVI:C4",-4.62551419365522,4.92225009869971,-0.29673590504451,"Decrease","Increase","Decrease"
"740","KILPISJARVI:KILPISJARVI:C5",-0.199626505248247,-1.68716594758194,1.88679245283019,"Decrease","Decrease","Increase"
"741","LATNJA:DRY_HEATH:C1",3.7037037037037,NA,-3.7037037037037,"Increase",NA,"Decrease"
"742","LATNJA:DRY_HEATH:C2",9.67741935483872,-9.67741935483871,NA,"Increase","Decrease",NA
"743","LATNJA:DRY_HEATH:C3",10.1661129568106,-1.59468438538206,-8.57142857142857,"Increase","Decrease","Decrease"
"744","LATNJA:DRY_HEATH:C4",1.25,-7.5,6.25,"Increase","Decrease","Increase"
"745","LATNJA:DRY_HEATH:C5",1.63365325709619,-5.61568307126812,3.98202981417194,"Increase","Decrease","Increase"
"746","LATNJA:DRY_MEADOW:C1",-8.36582196231319,-5.27940220922677,13.64522417154,"Decrease","Decrease","Increase"
"747","LATNJA:DRY_MEADOW:C2",-9.44471584432502,6.33447321283179,3.11024263149324,"Decrease","Increase","Increase"
"748","LATNJA:DRY_MEADOW:C3",10.3266888150609,-25.0553709856035,14.7286821705426,"Increase","Decrease","Increase"
"749","LATNJA:DRY_MEADOW:C4",1.23585467540202,-3.73734365693865,2.50148898153663,"Increase","Decrease","Increase"
"750","LATNJA:DRY_MEADOW:C5",18.5410334346505,-17.2492401215805,-1.2917933130699,"Increase","Decrease","Decrease"
"751","LATNJA:POOR_HEATH:Clip 3 B",21.038961038961,-22.8571428571429,1.81818181818182,"Increase","Decrease","Increase"
"752","LATNJA:POOR_HEATH:Clip 3 C1",-0.18315018315019,0.183150183150182,NA,"Decrease","Increase",NA
"753","LATNJA:POOR_HEATH:Clip 3 C2",-1.65631469979296,1.65631469979296,NA,"Decrease","Increase",NA
"754","LATNJA:POOR_HEATH:Clip 3 C3",2.97131147540983,-2.97131147540984,NA,"Increase","Decrease",NA
"755","LATNJA:POOR_HEATH:Clip 4 B",9.44055944055944,-7.16783216783217,-2.27272727272727,"Increase","Decrease","Decrease"
"756","LATNJA:POOR_HEATH:Clip 4 C1",4.04858299595142,6.95006747638327,-10.9986504723347,"Increase","Increase","Decrease"
"757","LATNJA:POOR_HEATH:Clip 4 C2",14.1489361702128,-14.1489361702128,NA,"Increase","Decrease",NA
"758","LATNJA:POOR_HEATH:Clip 4 C3",26.9503546099291,-19.5429472025217,-7.40740740740741,"Increase","Decrease","Decrease"
"759","LATNJA:RICH_MEADOW:Clip 1 B",23.1569664902998,2.48677248677248,-25.6437389770723,"Increase","Increase","Decrease"
"760","LATNJA:RICH_MEADOW:Clip 1 C1",9.68864468864469,-13.6996336996337,4.01098901098901,"Increase","Decrease","Increase"
"761","LATNJA:RICH_MEADOW:Clip 1 C2",22.3157894736842,-13.8245614035088,-8.49122807017544,"Increase","Decrease","Decrease"
"762","LATNJA:RICH_MEADOW:Clip 1 C3",-8.22368421052632,9.70394736842105,-1.48026315789474,"Decrease","Increase","Decrease"
"763","LATNJA:RICH_MEADOW:Clip 2 B",46.1327713382508,-19.6417281348788,-26.491043203372,"Increase","Decrease","Decrease"
"764","LATNJA:RICH_MEADOW:Clip 2 C1",13.7032085561497,-5.21390374331551,-8.48930481283422,"Increase","Decrease","Decrease"
"765","LATNJA:RICH_MEADOW:Clip 2 C2",13.781512605042,-7.22689075630252,-6.55462184873949,"Increase","Decrease","Decrease"
"766","LATNJA:RICH_MEADOW:Clip 2 C3",12.0843989769821,-7.03324808184143,-5.05115089514067,"Increase","Decrease","Decrease"
"767","LATNJA:TUSSOCK_TUNDRA:C1",19.047619047619,-19.0476190476191,NA,"Increase","Decrease",NA
"768","LATNJA:TUSSOCK_TUNDRA:C2",18.0420105026257,-20.8927231807952,2.85071267816954,"Increase","Decrease","Increase"
"769","LATNJA:TUSSOCK_TUNDRA:C3",38.5024154589372,-38.5990338164251,0.0966183574879231,"Increase","Decrease","Increase"
"770","LATNJA:TUSSOCK_TUNDRA:C4",37.5,-37.5,NA,"Increase","Decrease",NA
"771","LATNJA:TUSSOCK_TUNDRA:C5",40.7692307692308,-39.6153846153846,-1.15384615384615,"Increase","Decrease","Decrease"
"772","LATNJA:WET_MEADOW:C1",2.59146341463415,11.0518292682927,-13.6432926829268,"Increase","Increase","Decrease"
"773","LATNJA:WET_MEADOW:C2",13.963963963964,-18.8063063063063,4.84234234234234,"Increase","Decrease","Increase"
"774","LATNJA:WET_MEADOW:C3",1.2987012987013,-26.4666368114644,25.1679355127631,"Increase","Decrease","Increase"
"775","LATNJA:WET_MEADOW:C4",-9.38759065269944,-31.2248186946011,40.6124093473006,"Decrease","Decrease","Increase"
"776","LATNJA:WET_MEADOW:C5",-3.75,-23.1702898550725,26.9202898550725,"Decrease","Decrease","Increase"
"777","LOGH:LOGH2:LOGH2_T1",-43.4444600084045,47.8381659429425,-4.39370593453798,"Decrease","Increase","Decrease"
"778","LOGH:LOGH2:LOGH2_T10",35.3942040853464,-35.4889829094824,0.0947788241359963,"Increase","Decrease","Increase"
"779","LOGH:LOGH2:LOGH2_T11",21.4756246948268,-21.1640982150761,-0.311526479750779,"Increase","Decrease","Decrease"
"780","LOGH:LOGH2:LOGH2_T12",18.5987721198989,-18.5987721198989,NA,"Increase","Decrease",NA
"781","LOGH:LOGH2:LOGH2_T2",43.3656794366387,-42.0836281545874,-1.28205128205128,"Increase","Decrease","Decrease"
"782","LOGH:LOGH2:LOGH2_T3",39.962724745326,-36.5976167263231,-3.3651080190028,"Increase","Decrease","Decrease"
"783","LOGH:LOGH2:LOGH2_T4",30.8218450341329,-30.8218450341329,NA,"Increase","Decrease",NA
"784","LOGH:LOGH2:LOGH2_T5",-7.88247607932495,7.88247607932494,NA,"Decrease","Increase",NA
"785","LOGH:LOGH2:LOGH2_T6",27.7611603363621,-27.7611603363621,NA,"Increase","Decrease",NA
"786","LOGH:LOGH2:LOGH2_T7",21.7353209814805,-21.4332061778551,-0.302114803625378,"Increase","Decrease","Decrease"
"787","LOGH:LOGH2:LOGH2_T8",12.3076923076923,-12.3076923076923,NA,"Increase","Decrease",NA
"788","LOGH:LOGH2:LOGH2_T9",-3.76956984344123,3.76956984344126,NA,"Decrease","Increase",NA
"789","LOGH:LOGH4:LOGH4_T1",-9.58043375447606,10.0682386325248,-0.48780487804878,"Decrease","Increase","Decrease"
"790","LOGH:LOGH4:LOGH4_T10",2.00803212851405,-2.18014916810098,0.172117039586919,"Increase","Decrease","Increase"
"791","LOGH:LOGH4:LOGH4_T11",37.2184389732844,-29.1863104592282,-8.03212851405623,"Increase","Decrease","Decrease"
"792","LOGH:LOGH4:LOGH4_T12",28.4191408145675,-25.7331904013443,-2.68595041322314,"Increase","Decrease","Decrease"
"793","LOGH:LOGH4:LOGH4_T2",11.2080661815911,-10.8112407847657,-0.396825396825397,"Increase","Decrease","Decrease"
"794","LOGH:LOGH4:LOGH4_T3",38.5908552180151,-37.0927161957042,-1.49813902231094,"Increase","Decrease","Decrease"
"795","LOGH:LOGH4:LOGH4_T4",-10.979737562016,18.8633096860945,-7.88357212407845,"Decrease","Increase","Decrease"
"796","LOGH:LOGH4:LOGH4_T5",-30.7300376836801,30.6252369166276,0.104800767052423,"Decrease","Increase","Increase"
"797","LOGH:LOGH4:LOGH4_T6",-40.9914331608067,41.0033315485752,-0.0118983877684578,"Decrease","Increase","Decrease"
"798","LOGH:LOGH4:LOGH4_T7",-45.1388888888889,44.6924603174603,0.446428571428572,"Decrease","Increase","Increase"
"799","LOGH:LOGH4:LOGH4_T8",47.630833411164,-46.6844120668721,-0.946421344291896,"Increase","Decrease","Decrease"
"800","LOGH:LOGH4:LOGH4_T9",57.0216494436837,-56.8367243603573,-0.184925083326362,"Increase","Decrease","Decrease"
"801","LOGH:LOGH5:LOGH5_T1",5.73240792595064,-5.73240792595063,NA,"Increase","Decrease",NA
"802","LOGH:LOGH5:LOGH5_T10",15.1412958626073,-15.1412958626073,NA,"Increase","Decrease",NA
"803","LOGH:LOGH5:LOGH5_T11",8.14626121105981,-8.14626121105981,NA,"Increase","Decrease",NA
"804","LOGH:LOGH5:LOGH5_T12",10.7328897470447,-10.7328897470447,NA,"Increase","Decrease",NA
"805","LOGH:LOGH5:LOGH5_T2",1.83521060298312,-1.83521060298312,NA,"Increase","Decrease",NA
"806","LOGH:LOGH5:LOGH5_T3",6.21313905446748,-6.21313905446747,NA,"Increase","Decrease",NA
"807","LOGH:LOGH5:LOGH5_T4",-10.3714017661688,10.3714017661688,NA,"Decrease","Increase",NA
"808","LOGH:LOGH5:LOGH5_T5",-0.111069974083662,0.111069974083671,NA,"Decrease","Increase",NA
"809","LOGH:LOGH5:LOGH5_T6",24.4025157232704,-24.4025157232704,NA,"Increase","Decrease",NA
"810","LOGH:LOGH5:LOGH5_T7",-7.44245524296676,7.44245524296675,NA,"Decrease","Increase",NA
"811","LOGH:LOGH5:LOGH5_T8",-6.30309540083977,6.30309540083976,NA,"Decrease","Increase",NA
"812","LOGH:LOGH5:LOGH5_T9",-18.8311688311688,18.8311688311688,NA,"Decrease","Increase",NA
"813","LORI:LORI1:LORI1_T1",0.099900099900097,-0.0999000999000999,NA,"Increase","Decrease",NA
"814","LORI:LORI1:LORI1_T10",0.00846751297520143,-0.00846751297521843,NA,"Increase","Decrease",NA
"815","LORI:LORI1:LORI1_T11",-15.6061796281749,15.6061796281749,NA,"Decrease","Increase",NA
"816","LORI:LORI1:LORI1_T12",0.0546364454713455,-0.0546364454713463,NA,"Increase","Decrease",NA
"817","LORI:LORI1:LORI1_T13",-7.17210935006915,4.23093287948091,2.94117647058824,"Decrease","Increase","Increase"
"818","LORI:LORI1:LORI1_T14",0.225517846014085,-0.0596803667437758,-0.165837479270315,"Increase","Decrease","Decrease"
"819","LORI:LORI1:LORI1_T15",-6.10549132947976,6.10549132947977,NA,"Decrease","Increase",NA
"820","LORI:LORI1:LORI1_T16",-1.81974887857241,1.81974887857241,NA,"Decrease","Increase",NA
"821","LORI:LORI1:LORI1_T17",-1.94699437370446,1.94699437370447,NA,"Decrease","Increase",NA
"822","LORI:LORI1:LORI1_T18",0.061403317954472,-0.0614033179544884,NA,"Increase","Decrease",NA
"823","LORI:LORI1:LORI1_T19",-3.16020087633301,3.16020087633301,NA,"Decrease","Increase",NA
"824","LORI:LORI1:LORI1_T2",0.0647864251937023,-0.0647864251937186,NA,"Increase","Decrease",NA
"825","LORI:LORI1:LORI1_T20",-0.808673094152411,0.808673094152415,NA,"Decrease","Increase",NA
"826","LORI:LORI1:LORI1_T3",0.0423613149776259,-0.0423613149776219,NA,"Increase","Decrease",NA
"827","LORI:LORI1:LORI1_T4",-0.718624035602915,0.718624035602896,NA,"Decrease","Increase",NA
"828","LORI:LORI1:LORI1_T5",0.0725800823504557,-0.0725800823504781,NA,"Increase","Decrease",NA
"829","LORI:LORI1:LORI1_T6",0.0767676173097414,-0.0767676173097488,NA,"Increase","Decrease",NA
"830","LORI:LORI1:LORI1_T7",-1.09692422447459,1.09692422447457,NA,"Decrease","Increase",NA
"831","LORI:LORI1:LORI1_T8",-0.225194143697678,0.2251941436977,NA,"Decrease","Increase",NA
"832","LORI:LORI1:LORI1_T9",0.302285777385151,-0.302285777385159,NA,"Increase","Decrease",NA
"833","LORI:LORI3:LORI3_T1",-3.29497318546115,3.29497318546115,NA,"Decrease","Increase",NA
"834","LORI:LORI3:LORI3_T10",9.6153846153846,-9.61538461538462,NA,"Increase","Decrease",NA
"835","LORI:LORI3:LORI3_T11",-1.68313324424896,1.68313324424897,NA,"Decrease","Increase",NA
"836","LORI:LORI3:LORI3_T12",1.74123566688348,-1.74123566688348,NA,"Increase","Decrease",NA
"837","LORI:LORI3:LORI3_T13",5.96474692905385,-5.96474692905383,NA,"Increase","Decrease",NA
"838","LORI:LORI3:LORI3_T14",-0.697824583484916,0.697824583484927,NA,"Decrease","Increase",NA
"839","LORI:LORI3:LORI3_T15",4.71532189894474,-4.71532189894473,NA,"Increase","Decrease",NA
"840","LORI:LORI3:LORI3_T16",-2.81346254977086,2.81346254977087,NA,"Decrease","Increase",NA
"841","LORI:LORI3:LORI3_T17",0.324603983140562,-0.324603983140568,NA,"Increase","Decrease",NA
"842","LORI:LORI3:LORI3_T18",0.085154791025559,-0.0851547910255399,NA,"Increase","Decrease",NA
"843","LORI:LORI3:LORI3_T19",1.90112978149909,-1.90112978149911,NA,"Increase","Decrease",NA
"844","LORI:LORI3:LORI3_T2",0.0595682634517516,-0.0595682634517586,NA,"Increase","Decrease",NA
"845","LORI:LORI3:LORI3_T20",1.95979592699337,-1.95979592699334,NA,"Increase","Decrease",NA
"846","LORI:LORI3:LORI3_T3",6.41091219096334,-6.41091219096334,NA,"Increase","Decrease",NA
"847","LORI:LORI3:LORI3_T4",5.66566821744948,-5.66566821744949,NA,"Increase","Decrease",NA
"848","LORI:LORI3:LORI3_T5",7.97678936096031,-7.9767893609603,NA,"Increase","Decrease",NA
"849","LORI:LORI3:LORI3_T6",8.22557530239879,-8.22557530239878,NA,"Increase","Decrease",NA
"850","LORI:LORI3:LORI3_T7",8.21758743457573,-8.21758743457571,NA,"Increase","Decrease",NA
"851","LORI:LORI3:LORI3_T8",5.40966386554622,-5.40966386554622,NA,"Increase","Decrease",NA
"852","LORI:LORI3:LORI3_T9",3.89931675813128,-3.89931675813125,NA,"Increase","Decrease",NA
"853","LORI:LORI4:LORI4_T1",-15.8609802587937,16.0167434986691,-0.155763239875389,"Decrease","Increase","Decrease"
"854","LORI:LORI4:LORI4_T10",-0.831202046035799,0.831202046035806,NA,"Decrease","Increase",NA
"855","LORI:LORI4:LORI4_T11",1.17338273892234,-1.17338273892234,NA,"Increase","Decrease",NA
"856","LORI:LORI4:LORI4_T12",1.4210854715202e-14,NA,NA,"Increase",NA,NA
"857","LORI:LORI4:LORI4_T13",0.38540481449256,-0.38540481449256,NA,"Increase","Decrease",NA
"858","LORI:LORI4:LORI4_T14",0.571424128869765,-0.571424128869746,NA,"Increase","Decrease",NA
"859","LORI:LORI4:LORI4_T15",5.55555555555556,-5.55555555555556,NA,"Increase","Decrease",NA
"860","LORI:LORI4:LORI4_T16",4.34156378600824,-4.34156378600823,NA,"Increase","Decrease",NA
"861","LORI:LORI4:LORI4_T17",-0.0883392226148487,0.088339222614841,NA,"Decrease","Increase",NA
"862","LORI:LORI4:LORI4_T18",-3.60146786607345,1.71467541324327,1.88679245283019,"Decrease","Increase","Increase"
"863","LORI:LORI4:LORI4_T19",0.166204781526901,-0.166204781526893,NA,"Increase","Decrease",NA
"864","LORI:LORI4:LORI4_T2",1.27820098914025,-1.27820098914025,NA,"Increase","Decrease",NA
"865","LORI:LORI4:LORI4_T20",-2.54277009608623,2.54277009608624,NA,"Decrease","Increase",NA
"866","LORI:LORI4:LORI4_T3",-0.0241947501578181,0.0241947501578101,NA,"Decrease","Increase",NA
"867","LORI:LORI4:LORI4_T4",-16.8318938961141,16.8318938961141,NA,"Decrease","Increase",NA
"868","LORI:LORI4:LORI4_T5",0.934934630586795,-0.934934630586804,NA,"Increase","Decrease",NA
"869","LORI:LORI4:LORI4_T6",-7.47413356486506,7.59713479487736,-0.1230012300123,"Decrease","Increase","Decrease"
"870","LORI:LORI4:LORI4_T7",-1.33155792276963,1.33155792276964,NA,"Decrease","Increase",NA
"871","LORI:LORI4:LORI4_T8",0.432705742629565,-0.248882213217829,-0.183823529411765,"Increase","Decrease","Decrease"
"872","LORI:LORI4:LORI4_T9",-1.34438840306252,1.34438840306252,NA,"Decrease","Increase",NA
"873","QHI:HE:1",6.8589025755879,-6.14501679731244,-0.713885778275476,"Increase","Decrease","Decrease"
"874","QHI:HE:2",-6.79320679320679,3.7962037962038,2.997002997003,"Decrease","Increase","Increase"
"875","QHI:HE:3",12.781954887218,-4.62695199537306,-8.155002891845,"Increase","Decrease","Decrease"
"876","QHI:HE:5",3.51214574898786,-4.67611336032388,1.16396761133603,"Increase","Decrease","Increase"
"877","QHI:HE:6",6.40357408786299,-10.5112931248449,4.10771903698188,"Increase","Decrease","Increase"
"878","QHI:KO:1",-5.71173583221778,2.08984084486092,3.62189498735683,"Decrease","Increase","Increase"
"879","QHI:KO:2",-29.2603453893776,38.693385467579,-9.43304007820137,"Decrease","Increase","Decrease"
"880","QHI:KO:3",2.69230769230769,4.94505494505495,-7.63736263736264,"Increase","Increase","Decrease"
"881","QHI:KO:4",3.56304672498402,9.29165777682953,-12.8547045018135,"Increase","Increase","Decrease"
"882","QHI:KO:5",-2.12418300653594,15.3050108932462,-13.1808278867102,"Decrease","Increase","Decrease"
"883","QHI:KO:6",-11.2147871678663,19.9058028970052,-8.6910157291389,"Decrease","Increase","Decrease"
"884","RIRI:RIRI2:RIRI2_T1",51.6580193999549,-25.3391769520802,-26.3188424478747,"Increase","Decrease","Decrease"
"885","RIRI:RIRI2:RIRI2_T10",-12.6019076653041,-0.946904085544695,13.5488117508488,"Decrease","Decrease","Increase"
"886","RIRI:RIRI2:RIRI2_T11",30.0325221487047,-21.597946494212,-8.43457565449266,"Increase","Decrease","Decrease"
"887","RIRI:RIRI2:RIRI2_T12",8.80501009186426,-9.69988493388414,0.894874842019883,"Increase","Decrease","Increase"
"888","RIRI:RIRI2:RIRI2_T13",5.53846153846153,-4.66797202797203,-0.870489510489511,"Increase","Decrease","Decrease"
"889","RIRI:RIRI2:RIRI2_T14",8.06640007695374,-10.1949952591005,2.12859518214674,"Increase","Decrease","Increase"
"890","RIRI:RIRI2:RIRI2_T15",52.9156795647978,-38.3732561200316,-14.5424234447662,"Increase","Decrease","Decrease"
"891","RIRI:RIRI2:RIRI2_T16",21.9298245614035,-24.5614035087719,2.63157894736842,"Increase","Decrease","Increase"
"892","RIRI:RIRI2:RIRI2_T17",63.3935956516602,-58.1915396431526,-5.20205600850762,"Increase","Decrease","Decrease"
"893","RIRI:RIRI2:RIRI2_T18",14.4493887780676,-12.0582067413432,-2.39118203672446,"Increase","Decrease","Decrease"
"894","RIRI:RIRI2:RIRI2_T19",62.6491187562534,-13.5026552759178,-49.1464634803356,"Increase","Decrease","Decrease"
"895","RIRI:RIRI2:RIRI2_T2",8.83815345315207,8.44357266672749,-17.2817261198796,"Increase","Increase","Decrease"
"896","RIRI:RIRI2:RIRI2_T20",4.11102252342036,-8.26689256527806,4.15587004185768,"Increase","Decrease","Increase"
"897","RIRI:RIRI2:RIRI2_T3",21.0456264983856,-5.34569409630815,-15.6999324020775,"Increase","Decrease","Decrease"
"898","RIRI:RIRI2:RIRI2_T4",-34.9291662519492,23.5758601240835,11.3533061278657,"Decrease","Increase","Increase"
"899","RIRI:RIRI2:RIRI2_T5",52.2465915826912,-12.5903971547125,-39.6561944279787,"Increase","Decrease","Decrease"
"900","RIRI:RIRI2:RIRI2_T6",27.865362035225,-17.9444227005871,-9.92093933463797,"Increase","Decrease","Decrease"
"901","RIRI:RIRI2:RIRI2_T7",-7.92436153881937,9.386193422338,-1.46183188351863,"Decrease","Increase","Decrease"
"902","RIRI:RIRI2:RIRI2_T8",18.9466242488512,-19.1931778013432,0.246553552492045,"Increase","Decrease","Increase"
"903","RIRI:RIRI2:RIRI2_T9",-18.1691891496673,-1.91562477151422,20.0848139211815,"Decrease","Decrease","Increase"
"904","RIRI:RIRI4:RIRI4_T1",18.6207534373266,-21.8348850114064,3.21413157407978,"Increase","Decrease","Increase"
"905","RIRI:RIRI4:RIRI4_T10",-21.8246497333778,16.8866703244292,4.93797940894861,"Decrease","Increase","Increase"
"906","RIRI:RIRI4:RIRI4_T11",53.8363296983987,-47.8828961587582,-5.95343353964044,"Increase","Decrease","Decrease"
"907","RIRI:RIRI4:RIRI4_T12",34.4556551717677,-25.9136430491929,-8.54201212257478,"Increase","Decrease","Decrease"
"908","RIRI:RIRI4:RIRI4_T13",45.2115747289015,-37.7814120697784,-7.43016265912305,"Increase","Decrease","Decrease"
"909","RIRI:RIRI4:RIRI4_T14",33.3597739933736,-28.7432347503493,-4.61653924302424,"Increase","Decrease","Decrease"
"910","RIRI:RIRI4:RIRI4_T15",-11.5787040741037,12.0680765572357,-0.489372483131984,"Decrease","Increase","Decrease"
"911","RIRI:RIRI4:RIRI4_T16",1.48002860524345,-15.4794514819105,13.9994228766671,"Increase","Decrease","Increase"
