FID,MA_tmp,MA_prp,Tundra
2506,-11.7163,31.3332996,OtherBiomes
2507,-0.26225,43.1666985,OtherBiomes
2508,-0.39475,56.0833015,OtherBiomes
2509,-2.4721701,46.4166985,OtherBiomes
2510,-5.8752499,37.1666985,Tundra
2511,0.0047499,42.4166985,OtherBiomes
2512,4.76825,55.5,OtherBiomes
2513,-7.7424202,32.5833015,OtherBiomes
2514,-0.257417,42.8333015,OtherBiomes
2515,-8.0384998,29.5,OtherBiomes
2516,-8.8607502,36,OtherBiomes
2517,2.4528301,183.4170074,OtherBiomes
2518,-2.7361701,39.6666985,OtherBiomes
2519,-1.47483,46,OtherBiomes
2520,4.0473299,61.25,OtherBiomes
2521,-1.46408,32.5,OtherBiomes
2522,-1.0595,66,OtherBiomes
2523,-5.8977499,36.9166985,OtherBiomes
2524,-1.9265,45.5833015,OtherBiomes
2525,1.25375,48.25,OtherBiomes
2526,-5.32025,31.25,OtherBiomes
2527,2.5500801,51.4166985,OtherBiomes
2528,-2.5732501,46.3333015,OtherBiomes
2529,3.01442,60.0833015,OtherBiomes
2530,-2.5385799,34.25,OtherBiomes
2531,-8.0489998,31.75,OtherBiomes
2532,1.52925,84.1667023,Tundra
2533,-4.0945001,43.25,OtherBiomes
2534,-5.6834202,37.5833015,OtherBiomes
2535,-0.373083,42.4166985,OtherBiomes
2536,-3.3466699,43,OtherBiomes
2537,-4.28233,42.3333015,OtherBiomes
2538,-3.29333,36.5833015,OtherBiomes
2539,-5.7185001,28.3332996,OtherBiomes
2540,2.9383299,49.6666985,OtherBiomes
2541,3.4130001,56.5,OtherBiomes
2542,-2.21333,28.3332996,OtherBiomes
2543,-0.808833,57.5833015,OtherBiomes
2544,3.3736701,52.6666985,OtherBiomes
2545,1.8815,50.0833015,OtherBiomes
2546,-1.33433,42.1666985,OtherBiomes
2547,4.9396701,55.4166985,OtherBiomes
2548,-1.89917,45.8333015,OtherBiomes
2549,-0.674917,33.4166985,OtherBiomes
2550,-1.51508,33.1666985,OtherBiomes
2551,-2.49242,30.0832996,OtherBiomes
2552,-1.7105,45.25,OtherBiomes
2553,-7.6939998,32.6666985,OtherBiomes
2554,1.85817,44.75,OtherBiomes
2555,-10.6322002,49.4166985,Tundra
2556,-0.713583,43.4166985,OtherBiomes
2557,-4.3689198,32.5833015,OtherBiomes
2558,-7.5584202,41.9166985,OtherBiomes
2559,-8.257,31.4167004,OtherBiomes
2560,7.2737498,70.5,OtherBiomes
2561,-1.9054199,110.5,OtherBiomes
2562,-8.9373302,37.3333015,OtherBiomes
2563,4.4986701,52.5833015,OtherBiomes
2564,-2.6718299,52.6666985,OtherBiomes
2565,-2.8940001,36.5,OtherBiomes
2566,-0.677083,34.0833015,OtherBiomes
2567,-4.5423298,37.8333015,OtherBiomes
2568,1.20008,47.6666985,OtherBiomes
2569,-7.0762501,39.9166985,OtherBiomes
2570,1.2055,49.8333015,OtherBiomes
2571,-8.0644999,31,OtherBiomes
2572,-4.9889202,33.9166985,OtherBiomes
2573,-0.588583,43,OtherBiomes
2574,-0.993167,39.8333015,OtherBiomes
2575,-5.0236702,32.8333015,OtherBiomes
2576,-2.06617,54.3333015,OtherBiomes
2577,1.40517,49.8333015,OtherBiomes
2578,4.3018298,51.5,OtherBiomes
2579,0.809333,51.0833015,Tundra
2580,2.49858,49.5833015,OtherBiomes
2581,2.17067,53.1666985,OtherBiomes
2582,-5.7150002,36.4166985,OtherBiomes
2583,0.868583,61.0833015,OtherBiomes
2584,4.7759199,52.8333015,OtherBiomes
2585,4.6300001,57.0833015,OtherBiomes
2586,-0.252583,40.8333015,OtherBiomes
2587,-6.0394201,37.5,Tundra
2588,0.646833,65.25,OtherBiomes
2589,-1.98658,92.4167023,OtherBiomes
2590,-7.5920801,55.75,Tundra
2591,-3.4300799,36.9166985,OtherBiomes
2592,5.82763,136.5829926,OtherBiomes
2593,-5.6100798,36.4166985,Tundra
2594,-1.16767,31.4167004,OtherBiomes
2595,1.66717,46.5833015,OtherBiomes
2596,-2.7009201,54.3333015,OtherBiomes
2597,6.07867,51.75,OtherBiomes
2598,6.4288301,45.75,OtherBiomes
2599,-6.0624199,35.3333015,OtherBiomes
2600,3.26092,50.75,OtherBiomes
2601,-2.0746701,51.4166985,Tundra
2602,1.05325,119.5830002,Tundra
2603,-3.3398299,50.8333015,OtherBiomes
2604,-0.745417,31,OtherBiomes
2605,-4.93717,40.0833015,OtherBiomes
2606,-6.3895798,33.8333015,OtherBiomes
2607,-9.45333,37.8333015,OtherBiomes
2608,-7.2125001,34.8333015,OtherBiomes
2609,4.6907501,48.3333015,OtherBiomes
2610,3.59758,58.9166985,OtherBiomes
2611,-8.7746696,39.0833015,OtherBiomes
2612,-7.3786702,33.75,OtherBiomes
2613,1.447,44.1666985,OtherBiomes
2614,-3.7695,41.25,OtherBiomes
2615,-8.18367,32.5,OtherBiomes
2616,-6.1454201,38.1666985,Tundra
2617,6.3084202,55.8333015,OtherBiomes
2618,-7.3032498,33.5,OtherBiomes
2619,3.23492,51,OtherBiomes
2620,-0.587417,33.1666985,OtherBiomes
2621,2.4639201,49.9166985,OtherBiomes
2622,-7.0403299,39.4166985,OtherBiomes
2623,7.60042,121.4169998,OtherBiomes
2624,-5.26092,38.1666985,OtherBiomes
2625,4.5475798,54.9166985,OtherBiomes
2626,1.99742,98.1667023,OtherBiomes
2627,5.0495,57.4166985,OtherBiomes
2628,-2.8529999,36.9166985,OtherBiomes
2629,4.42483,50.75,OtherBiomes
2630,-5.6859198,38.1666985,Tundra
2631,-5.6498299,34.6666985,Tundra
2632,-5.6244998,27.8332996,OtherBiomes
2633,-0.298667,41.75,OtherBiomes
2634,-6.9153299,35.4166985,OtherBiomes
2635,6.68783,46.0833015,OtherBiomes
2636,1.56133,46.5,OtherBiomes
2637,-2.0543301,45.5,OtherBiomes
2638,-3.733,55.9166985,OtherBiomes
2639,-6.0437498,50.1666985,OtherBiomes
2640,-0.475917,43.5833015,OtherBiomes
2641,2.3989999,52.25,OtherBiomes
2642,-1.47642,39,OtherBiomes
2643,-1.9530801,45.9166985,Tundra
2644,-1.098,42.6666985,OtherBiomes
2645,1.75708,43.3333015,Tundra
2646,0.139333,41.5833015,OtherBiomes
2647,0.250083,40.75,OtherBiomes
2648,2.165,50.3333015,OtherBiomes
2649,5.3394198,160.4170074,Tundra
2650,-1.99458,45.75,OtherBiomes
2651,-5.6415801,37.4166985,Tundra
2652,-0.109083,40.4166985,OtherBiomes
2653,3.3433299,53.1666985,OtherBiomes
2654,2.3475001,49.1666985,Tundra
2655,-5.4429202,36.4166985,Tundra
2656,6.3508301,45.1666985,OtherBiomes
2657,1.58342,42.25,OtherBiomes
2658,-5.3823299,44.0833015,OtherBiomes
2659,3.04408,51.1666985,OtherBiomes
2660,3.89417,104.75,OtherBiomes
2661,5.21138,138.1670074,OtherBiomes
2662,-2.5225799,53.3333015,OtherBiomes
2663,-0.892167,43.75,OtherBiomes
2664,6.69558,92.5832977,OtherBiomes
2665,0.981917,42.9166985,OtherBiomes
2666,2.7375,50.75,OtherBiomes
2667,-3.17117,33.0833015,OtherBiomes
2668,-5.6384201,29.25,OtherBiomes
2669,5.9513302,148.4170074,OtherBiomes
2670,-5.8477502,39,Tundra
2671,-11.2154999,44.9166985,Tundra
2672,-0.08425,39.5,OtherBiomes
2673,-9.9012499,46,OtherBiomes
2674,3.2251699,51.75,OtherBiomes
2675,-2.92033,30.25,OtherBiomes
2676,-5.02492,36.5,OtherBiomes
2677,-1.48075,44.75,OtherBiomes
2678,-1.56433,53.0833015,OtherBiomes
2679,-0.882,42.5833015,OtherBiomes
2680,-1.11133,44.75,OtherBiomes
2681,-0.242833,34.3333015,OtherBiomes
2682,-7.2038298,54.25,OtherBiomes
2683,0.599667,41.4166985,OtherBiomes
2684,0.533833,61,OtherBiomes
2685,-5.58992,40,Tundra
2686,-1.044,45.3333015,OtherBiomes
2687,6.7086701,126.75,OtherBiomes
2688,-6.1989198,36.75,OtherBiomes
2689,-5.7006698,39.5,Tundra
2690,1.423,48.5,OtherBiomes
2691,0.0073333,67.5832977,OtherBiomes
2692,1.0645,55.6666985,OtherBiomes
2693,5.3642502,49.4166985,OtherBiomes
2694,-5.58392,36.4166985,OtherBiomes
2695,-8.3570805,47.5,OtherBiomes
2696,-6.9107499,45.5833015,OtherBiomes
2697,0.72625,36,OtherBiomes
2698,2.0860801,49.8333015,OtherBiomes
2699,-6.17383,55.4166985,OtherBiomes
2700,2.12992,45.0833015,OtherBiomes
2701,2.7313299,45.1666985,OtherBiomes
2702,7.95192,62.0833015,OtherBiomes
2703,3.7070799,50.9166985,OtherBiomes
2704,1.65358,48.5,OtherBiomes
2705,2.0576701,45,OtherBiomes
2706,0.332333,38.5833015,OtherBiomes
2707,-0.0806665,41,OtherBiomes
2708,-5.6570802,49,OtherBiomes
2709,1.86542,38.8333015,OtherBiomes
2710,-5.658,46.8333015,OtherBiomes
2711,5.4689999,55.4166985,OtherBiomes
2712,-1.98842,29.9167004,OtherBiomes
2713,2.2697501,45.3333015,OtherBiomes
2714,-8.9399204,38.6666985,Tundra
2715,1.82867,40.25,OtherBiomes
2716,-4.8060002,44.5,OtherBiomes
2717,0.341167,38.25,OtherBiomes
2718,4.45017,56.8333015,OtherBiomes
2719,7.0654998,44.1666985,OtherBiomes
2720,0.8985,40.5833015,OtherBiomes
2721,5.7915802,152,OtherBiomes
2722,-6.6047502,38.5,OtherBiomes
2723,-0.264833,38.0833015,OtherBiomes
2724,-9.2887497,47.5833015,OtherBiomes
2725,6.3256698,69.75,OtherBiomes
2726,-5.9541702,38.0833015,OtherBiomes
2727,-4.9037499,36.5,OtherBiomes
2728,-3.95733,40.4166985,OtherBiomes
2729,1.60733,47.9166985,OtherBiomes
2730,-6.1314998,33.0833015,OtherBiomes
2731,-1.67225,41.25,OtherBiomes
2732,-1.68642,39.25,OtherBiomes
2733,-3.3254199,54.5,OtherBiomes
2734,-4.90308,43.9166985,OtherBiomes
2735,-6.974,59.6666985,Tundra
2736,-9.3488302,41,OtherBiomes
2737,0.315,39.1666985,OtherBiomes
2738,-0.367667,41.75,OtherBiomes
2739,5.4489198,56.3333015,OtherBiomes
2740,-4.9657502,47.1666985,OtherBiomes
2741,-5.89467,38.25,OtherBiomes
2742,7.49508,199.3329926,OtherBiomes
2743,2.74633,45.4166985,OtherBiomes
2744,-7.6719999,45.1666985,Tundra
2745,4.9117498,52.5833015,OtherBiomes
2746,-7.9740801,38.3333015,OtherBiomes
2747,-3.7239201,43.0833015,Tundra
2748,-1.15817,39.0833015,OtherBiomes
2749,3.7873299,53.8333015,OtherBiomes
2750,-7.4012499,36,OtherBiomes
2751,-5.5820799,44.5833015,OtherBiomes
2752,-0.538083,38.25,OtherBiomes
2753,-1.29117,33.8333015,OtherBiomes
2754,-5.1700001,42.5833015,OtherBiomes
2755,0.583583,37,OtherBiomes
2756,-8.2162504,37.25,OtherBiomes
2757,-2.3266699,31.1667004,OtherBiomes
2758,2.17483,48.8333015,OtherBiomes
2759,-0.339917,133.8329926,OtherBiomes
2760,-0.76675,33.1666985,OtherBiomes
2761,5.9076099,225.25,OtherBiomes
2762,-3.62392,42.5,OtherBiomes
2763,2.77125,46.25,OtherBiomes
2764,0.281083,33.25,OtherBiomes
2765,-10.1019001,48.3333015,Tundra
2766,-0.153083,40,OtherBiomes
2767,5.6978598,263.6669922,OtherBiomes
2768,-5.5606298,38,OtherBiomes
2769,-9.8862495,39.5,OtherBiomes
2770,-8.7577496,37.6666985,OtherBiomes
2771,-1.11158,44,OtherBiomes
2772,4.9843302,55.1666985,OtherBiomes
2773,-7.7434201,43.4166985,OtherBiomes
2774,-7.8320799,39.6666985,OtherBiomes
2775,-5.3522501,49.75,OtherBiomes
2776,-2.2638299,54.0833015,OtherBiomes
2777,-3.0964999,33.4166985,OtherBiomes
2778,5.4445,53.0833015,OtherBiomes
2779,0.516833,38,OtherBiomes
2780,-0.9385,34.0833015,OtherBiomes
2781,-0.283333,40.9166985,OtherBiomes
2782,-0.356583,43.0833015,OtherBiomes
2783,6.0389199,71.6667023,OtherBiomes
2784,3.72808,50.1666985,OtherBiomes
2785,-1.9829201,30.3332996,OtherBiomes
2786,-4.7898302,32.0833015,OtherBiomes
2787,-0.30625,39.1666985,OtherBiomes
2788,-7.6792498,47.25,OtherBiomes
2789,-1.99508,35.8333015,OtherBiomes
2790,-3.56442,46,OtherBiomes
2791,-4.94208,45.4166985,OtherBiomes
2792,-3.1984999,45.75,OtherBiomes
2793,0.1305,39,OtherBiomes
2794,0.0788334,39.3333015,OtherBiomes
2795,-1.05492,37.0833015,OtherBiomes
2796,-0.353417,40.4166985,OtherBiomes
2797,-4.3705802,38.0833015,OtherBiomes
2798,2.0850799,46.0833015,OtherBiomes
2799,-2.6884201,37.25,OtherBiomes
2800,-6.4488301,37.75,OtherBiomes
2801,-1.79383,28.0832996,OtherBiomes
2802,-0.244083,40.8333015,OtherBiomes
2803,-6.3985801,60.0833015,Tundra
2804,-9.6602497,39.75,Tundra
2805,-0.784166,38.9166985,OtherBiomes
2806,-6.25283,37.0833015,OtherBiomes
2807,-8.47017,36.0833015,OtherBiomes
2808,-2.8164999,52.8333015,OtherBiomes
2809,-8.6040802,46.1666985,Tundra
2810,-0.458583,39,OtherBiomes
2811,3.82883,49.1666985,OtherBiomes
2812,-0.309667,40.1666985,OtherBiomes
2813,-8.1809998,39.6666985,OtherBiomes
2814,-1.4201699,30.4167004,OtherBiomes
2815,-2.4935801,31.4167004,OtherBiomes
2816,-4.3207502,36.5833015,OtherBiomes
2817,-0.0163333,37.9166985,OtherBiomes
2818,3.34392,50.1666985,OtherBiomes
2819,-2.125,36.9166985,OtherBiomes
2820,1.23225,40.5833015,OtherBiomes
2821,2.6710801,47.8333015,OtherBiomes
2822,4.9664202,52.25,OtherBiomes
2823,-8.0713301,39.4166985,OtherBiomes
2824,1.89967,45.75,OtherBiomes
2825,0.70025,54.3333015,OtherBiomes
2826,4.61025,57.4166985,OtherBiomes
2827,1.0237499,59.6666985,OtherBiomes
2828,3.9453299,52.5833015,OtherBiomes
2829,4.9022498,55.3333015,OtherBiomes
2830,-8.9307499,42.3333015,OtherBiomes
2831,1.61575,37.1666985,OtherBiomes
2832,-9.46842,41.3333015,OtherBiomes
2833,1.19408,40.4166985,OtherBiomes
2834,-1.7541699,28.3332996,OtherBiomes
2835,-0.936917,38.6666985,OtherBiomes
2836,4.0227499,49.75,OtherBiomes
2837,6.0476198,210.9170074,OtherBiomes
2838,4.9289198,54.0833015,OtherBiomes
2839,1.55283,39.4166985,OtherBiomes
2840,0.7335,38.3333015,OtherBiomes
2841,2.2792499,39,OtherBiomes
2842,-8.80867,48.75,OtherBiomes
2843,7.1136599,45,OtherBiomes
2844,2.5467501,46.5833015,OtherBiomes
2845,1.10525,33.25,OtherBiomes
2846,4.0131698,51.1666985,OtherBiomes
2847,2.3355801,45.6666985,OtherBiomes
2848,-1.6725,54.6666985,OtherBiomes
2849,1.49142,46.5,OtherBiomes
2850,-1.32792,36,OtherBiomes
2851,1.461,39.75,OtherBiomes
2852,-0.949083,49.75,OtherBiomes
2853,-8.1285801,46.25,OtherBiomes
2854,-11.7372999,43.25,OtherBiomes
2855,-5.3185,39.0833015,OtherBiomes
2856,-5.7030001,38.6666985,OtherBiomes
2857,-10.0172005,48.75,Tundra
2858,-0.719,38.0833015,OtherBiomes
2859,2.0143299,42.9166985,OtherBiomes
2860,7.3001699,72,OtherBiomes
2861,-8.7309198,38.1666985,OtherBiomes
2862,-10.0228996,48.25,OtherBiomes
2863,0.549333,99.75,OtherBiomes
2864,2.48,44.5833015,Tundra
2865,6.1929498,328.6669922,OtherBiomes
2866,-0.759417,37.1666985,OtherBiomes
2867,4.68225,57.5833015,OtherBiomes
2868,-5.1342502,57.0833015,OtherBiomes
2869,-1.6158299,55.25,OtherBiomes
2870,4.59517,57.8333015,OtherBiomes
2871,1.2685,51.3333015,OtherBiomes
2872,6.57583,161.1670074,OtherBiomes
2873,1.07433,33.5,OtherBiomes
2874,0.3355,41.3333015,OtherBiomes
2875,-1.84567,53.6666985,OtherBiomes
2876,-4.22825,32.25,OtherBiomes
2877,0.507083,36.3333015,OtherBiomes
2878,0.89275,31.6667004,OtherBiomes
2879,-2.4699199,42.4166985,OtherBiomes
2880,-1.845,41.5,OtherBiomes
2881,-3.6374199,48.5833015,OtherBiomes
2882,2.493,35.8333015,OtherBiomes
2883,-1.50975,54.1666985,OtherBiomes
2884,-1.78417,53.4166985,OtherBiomes
2885,-9.1157503,51.0833015,Tundra
2886,-5.51933,40.0833015,OtherBiomes
2887,-5.3287501,59.5,OtherBiomes
2888,-8.9671698,40,OtherBiomes
2889,-6.2616701,53.25,Tundra
2890,-7.19592,34.5,OtherBiomes
2891,3.9642501,43.5833015,OtherBiomes
2892,-6.5859199,35.0833015,OtherBiomes
2893,1.20408,31.6667004,OtherBiomes
2894,-1.95583,30.6667004,OtherBiomes
2895,-11.4251003,52.6666985,Tundra
2896,-1.46308,37.5833015,OtherBiomes
2897,-4.81458,33.8333015,OtherBiomes
2898,8.2706203,159.75,OtherBiomes
2899,2.9009199,48,OtherBiomes
2900,0.279333,38.8333015,OtherBiomes
2901,4.17342,48.0833015,OtherBiomes
2902,-5.46592,55.6666985,Tundra
2903,-5.3311701,41,OtherBiomes
2904,-4.1690798,42.5,OtherBiomes
2905,0.58075,38.0833015,OtherBiomes
2906,-7.6322498,46.75,Tundra
2907,4.8696699,51,OtherBiomes
2908,0.3345,39.5,OtherBiomes
2909,2.2867501,37.5,OtherBiomes
2910,3.68167,49.9166985,OtherBiomes
2911,-1.6257499,36.0833015,OtherBiomes
2912,-5.3898301,54.8333015,OtherBiomes
2913,-0.959166,36.1666985,OtherBiomes
2914,2.78058,47.9166985,OtherBiomes
2915,3.8764999,49.75,OtherBiomes
2916,-4.2098298,44.6666985,OtherBiomes
2917,5.01825,50.5833015,OtherBiomes
2918,0.8415,33.5,OtherBiomes
2919,-4.4729199,37.1666985,OtherBiomes
2920,2.1050799,34.0833015,OtherBiomes
2921,0.891667,32.0833015,OtherBiomes
2922,0.0759168,36.4166985,OtherBiomes
2923,4.12817,49.25,OtherBiomes
2924,1.7737499,47.9166985,OtherBiomes
2925,0.831417,44,OtherBiomes
2926,-4.8663301,41.0833015,OtherBiomes
2927,-8.96908,49.1666985,OtherBiomes
2928,-6.2333298,34.9166985,OtherBiomes
2929,0.505333,35.25,OtherBiomes
2930,-6.1928301,42.8333015,OtherBiomes
2931,1.95758,51.8333015,OtherBiomes
2932,-0.0849167,145.9170074,OtherBiomes
2933,3.87042,49.4166985,OtherBiomes
2934,-8.9349203,41.6666985,Tundra
2935,-0.428917,38.1666985,OtherBiomes
2936,-3.46575,42.5,OtherBiomes
2937,0.117833,36.1666985,OtherBiomes
2938,7.0152502,71.6667023,OtherBiomes
2939,8.6237497,47.25,OtherBiomes
2940,-4.2084999,49.1666985,OtherBiomes
2941,-0.949583,36.5833015,OtherBiomes
2942,5.5901699,52.0833015,OtherBiomes
2943,7.4426699,63.9166985,OtherBiomes
2944,2.2504201,35.5833015,OtherBiomes
2945,1.14042,33.25,OtherBiomes
2946,4.03125,43,OtherBiomes
2947,0.12825,38.1666985,OtherBiomes
2948,6.8024201,64.8332977,OtherBiomes
2949,-3.7395,33.25,OtherBiomes
2950,-5.7842498,53.25,OtherBiomes
2951,-6.62008,42.5833015,OtherBiomes
2952,-8.11483,33.4166985,OtherBiomes
2953,1.80133,31.3332996,OtherBiomes
2954,-7.2259202,37.75,Tundra
2955,-4.56183,43.8333015,OtherBiomes
2956,-1.16267,36.5833015,OtherBiomes
2957,1.3694201,31.5,OtherBiomes
2958,-11.9510002,50,Tundra
2959,-10.6023998,44.5,Tundra
2960,1.4779201,45.6666985,OtherBiomes
2961,-2.15042,60.5,OtherBiomes
2962,-7.8032498,50.25,OtherBiomes
2963,-4.70858,34.0833015,OtherBiomes
2964,-1.79392,40.9166985,Tundra
2965,-4.61625,54.75,OtherBiomes
2966,5.14467,52.5833015,OtherBiomes
2967,-3.4071701,41.8333015,OtherBiomes
2968,-5.4053302,49.5,OtherBiomes
2969,-4.8572502,62.25,OtherBiomes
2970,-1.58292,56.8333015,OtherBiomes
2971,5.7287502,56.6666985,OtherBiomes
2972,-2.39625,41.9166985,OtherBiomes
2973,1.05242,30.9167004,OtherBiomes
2974,-6.849,41.25,OtherBiomes
2975,-8.2439203,38.9166985,Tundra
2976,1.22525,36.25,OtherBiomes
2977,-4.1125002,51.25,Tundra
2978,0.1245,36.5,OtherBiomes
2979,-8.7385798,44.6666985,OtherBiomes
2980,-3.1602499,42.6666985,OtherBiomes
2981,-1.0434999,30.6667004,OtherBiomes
2982,0.661084,32.1666985,OtherBiomes
2983,-5.1774998,56.6666985,OtherBiomes
2984,4.04425,53.25,OtherBiomes
2985,8.0360804,50.4166985,OtherBiomes
2986,-5.2562499,55.5,OtherBiomes
2987,1.50217,34.4166985,OtherBiomes
2988,-0.842917,37.3333015,OtherBiomes
2989,0.130417,58.6666985,OtherBiomes
2990,3.5715001,41.1666985,OtherBiomes
2991,-0.9505,32.5833015,OtherBiomes
2992,7.5695,103.8330002,OtherBiomes
2993,0.789917,39.1666985,OtherBiomes
2994,-4.7540798,51.9166985,OtherBiomes
2995,-1.66992,42.1666985,OtherBiomes
2996,4.32617,52.6666985,OtherBiomes
2997,-4.9502501,50.4166985,OtherBiomes
2998,-8.0904999,49.4166985,OtherBiomes
2999,-7.1175799,34.6666985,OtherBiomes
3000,-8.8560801,37.8333015,OtherBiomes
3001,5.1936698,53.4166985,OtherBiomes
3002,-10.5591002,54.3333015,Tundra
3003,0.268333,37.0833015,OtherBiomes
3004,-2.2908299,44.1666985,Tundra
3005,2.4384201,45.5833015,OtherBiomes
3006,-5.4229202,40.1666985,OtherBiomes
3007,-1.29592,35.9166985,OtherBiomes
3008,0.635917,33,OtherBiomes
3009,-2.1835799,46.4166985,OtherBiomes
3010,2.8833301,75.9167023,Tundra
3011,0.183916,45.6666985,OtherBiomes
3012,1.24783,31.9167004,OtherBiomes
3013,-5.1810002,53,OtherBiomes
3014,-6.1616702,50.75,Tundra
3015,4.05867,51.8333015,OtherBiomes
3016,1.29783,32.3333015,OtherBiomes
3017,-1.20842,38.4166985,OtherBiomes
3018,0.0997498,38.9166985,OtherBiomes
3019,2.1895001,205.9170074,OtherBiomes
3020,-10.5602999,61.5,OtherBiomes
3021,-3.46208,35,OtherBiomes
3022,-9.8756704,53.0833015,OtherBiomes
3023,-2.47908,42.0833015,OtherBiomes
3024,-9.5749197,49.9166985,OtherBiomes
3025,5.8090801,273.75,OtherBiomes
3026,-9.4954996,45.25,OtherBiomes
3027,-11.0980997,60.25,OtherBiomes
3028,-6.5527501,41,OtherBiomes
3029,-1.15458,47,OtherBiomes
3030,4.1736698,49.75,OtherBiomes
3031,6.36657,374,OtherBiomes
3032,5.9414201,62.5833015,OtherBiomes
3033,-0.644917,38.25,OtherBiomes
3034,1.774,31.9167004,OtherBiomes
3035,-9.65658,58.3333015,OtherBiomes
3036,-4.8363299,49.3333015,OtherBiomes
3037,-8.4218302,35.9166985,OtherBiomes
3038,-3.0675001,77.1667023,OtherBiomes
3039,-2.9725001,46.25,OtherBiomes
3040,-3.89908,58.25,OtherBiomes
3041,2.33533,45.1666985,OtherBiomes
3042,-1.04783,58.75,OtherBiomes
3043,5.2100801,50.6666985,OtherBiomes
3044,1.81508,30.1667004,OtherBiomes
3045,4.8586702,56.6666985,OtherBiomes
3046,6.8214002,269.5830078,OtherBiomes
3047,-1.1273299,40.0833015,OtherBiomes
3048,-6.9211702,33.75,OtherBiomes
3049,-1.17125,64.3332977,OtherBiomes
3050,-4.0746698,73.5832977,OtherBiomes
3051,-1.27075,40.3333015,OtherBiomes
3052,0.0993335,39.1666985,OtherBiomes
3053,-5.27633,40.25,OtherBiomes
3054,4.7356701,54.75,OtherBiomes
3055,4.2494998,43.5833015,OtherBiomes
3056,-2.0969999,46,OtherBiomes
3057,-6.4920802,43.5,OtherBiomes
3058,-3.88623,44,OtherBiomes
3059,-8.1201696,35.0833015,OtherBiomes
3060,-1.18242,39.75,OtherBiomes
3061,-0.524,51.3333015,OtherBiomes
3062,3.21733,47,OtherBiomes
3063,-5.1536698,51.3333015,OtherBiomes
3064,0.788084,38.4166985,OtherBiomes
3065,-4.45683,59.8333015,OtherBiomes
3066,-5.1275802,59.8333015,OtherBiomes
3067,-5.3319998,47.5,Tundra
3068,1.28842,29.9167004,OtherBiomes
3069,-1.41892,33.5,OtherBiomes
3070,-5.9648299,42.1666985,OtherBiomes
3071,-4.6084199,62.75,OtherBiomes
3072,-4.77458,60,OtherBiomes
3073,-0.39525,78.75,OtherBiomes
3074,3.76142,40,OtherBiomes
3075,-2.9590001,47.6666985,OtherBiomes
3076,-3.42295,48.5833015,OtherBiomes
3077,2.3027501,45.3333015,OtherBiomes
3078,3.9770801,43.25,OtherBiomes
3079,1.93858,30,OtherBiomes
3080,0.10325,39.5,OtherBiomes
3081,-4.3334999,52.3333015,OtherBiomes
3082,4.1820798,43.5833015,OtherBiomes
3083,4.1821699,42.0833015,OtherBiomes
3084,-1.3445801,41.5,OtherBiomes
3085,4.8379998,50.4166985,OtherBiomes
3086,0.08525,107.1669998,OtherBiomes
3087,-1.066,43.8333015,OtherBiomes
3088,2.55458,93.4167023,OtherBiomes
3089,-3.03883,30.8332996,OtherBiomes
3090,-0.483833,55,OtherBiomes
3091,1.60783,51.9166985,OtherBiomes
3092,1.37367,27.75,OtherBiomes
3093,2.7852499,30.4167004,OtherBiomes
3094,-4.9172502,63.9166985,OtherBiomes
3095,-9.7714195,44.4166985,OtherBiomes
3096,-0.961667,64.1667023,OtherBiomes
3097,5.5141702,54.25,OtherBiomes
3098,4.0510001,41.5833015,OtherBiomes
3099,0.577667,30.4167004,OtherBiomes
3100,3.6835799,44.3333015,OtherBiomes
3101,9.0740805,131.1670074,OtherBiomes
3102,8.5022497,50.1666985,OtherBiomes
3103,-3.8189199,44.5,OtherBiomes
3104,4.7740002,53.6666985,OtherBiomes
3105,-1.03175,38.3333015,OtherBiomes
3106,1.87542,52.8333015,OtherBiomes
3107,4.0272498,44.4166985,OtherBiomes
3108,-3.2985799,56.5,OtherBiomes
3109,4.3122501,41.25,OtherBiomes
3110,-1.197,31.6667004,OtherBiomes
3111,1.49225,39.6666985,OtherBiomes
3112,-6.1392498,47.6666985,OtherBiomes
3113,-3.17733,50.5833015,OtherBiomes
3114,1.81108,29.5832996,OtherBiomes
3115,-2.477,57.3333015,OtherBiomes
3116,-4.53825,41,OtherBiomes
3117,3.8896699,38.5833015,OtherBiomes
3118,-3.17558,35.1666985,OtherBiomes
3119,2.1231699,38.1666985,OtherBiomes
3120,-1.96383,46.25,OtherBiomes
3121,-4.5268302,49.25,OtherBiomes
3122,-4.4857502,66.5,OtherBiomes
3123,3.9105799,38.9166985,OtherBiomes
3124,-2.8397501,48.4166985,OtherBiomes
3125,-1.75125,57.9166985,OtherBiomes
3126,-5.0555,48.5,OtherBiomes
3127,-2.8477499,59.25,OtherBiomes
3128,-7.7837501,42.5833015,OtherBiomes
3129,4.4591699,48.5833015,OtherBiomes
3130,-6.1396699,53.6666985,OtherBiomes
3131,-7.1746702,31.9167004,OtherBiomes
3132,1.58575,43.25,OtherBiomes
3133,-3.68033,60.0833015,OtherBiomes
3134,2.15417,51.6666985,OtherBiomes
3135,-5.6985002,61.8333015,OtherBiomes
3136,2.4168301,27.9167004,OtherBiomes
3137,1.45742,28.5832996,OtherBiomes
3138,-6.8940001,33.25,OtherBiomes
3139,2.1984999,60.6666985,OtherBiomes
3140,1.5895,29.0832996,OtherBiomes
